from,to,distance
10.0,72.0,0.2683446407318115
10.0,73.0,0.46371327340602875
10.0,74.0,0.8883732706308365
10.0,75.0,0.4626363068819046
10.0,76.0,0.976307824254036
10.0,77.0,0.9066065400838852
10.0,78.0,1.3159452974796295
10.0,79.0,1.5459013506770134
10.0,80.0,0.8991729095578194
10.0,81.0,0.8483069241046906
10.0,82.0,0.6685826480388641
10.0,83.0,0.8058126270771027
10.0,84.0,1.009180799126625
10.0,85.0,1.2940171360969543
10.0,86.0,0.7594329491257668
10.0,87.0,1.076018363237381
10.0,88.0,1.077230043709278
10.0,89.0,0.8496421575546265
10.0,90.0,1.5070270746946335
10.0,91.0,1.1983299627900124
10.0,92.0,1.1339800208806992
10.0,93.0,1.1097834929823875
10.0,94.0,0.7888188138604164
10.0,95.0,0.9362759962677956
10.0,96.0,0.8525711596012115
10.0,97.0,0.9175915643572807
10.0,98.0,0.6503187716007233
10.0,99.0,0.7573382258415222
10.0,100.0,0.9695237651467323
10.0,101.0,1.4435625448822975
10.0,102.0,0.5794127658009529
10.0,103.0,0.5353866219520569
10.0,104.0,0.8946919217705727
10.0,105.0,2.4297328665852547
10.0,106.0,1.6666434705257416
10.0,107.0,1.2824492454528809
10.0,108.0,1.3400493562221527
10.0,109.0,1.6090657263994217
10.0,110.0,1.1710059642791748
10.0,111.0,0.9613640531897545
10.0,112.0,1.2676884606480598
10.0,113.0,0.27858318388462067
10.0,114.0,1.060102179646492
10.0,115.0,0.8483360856771469
10.0,116.0,1.095760926604271
10.0,117.0,0.7883582264184952
10.0,118.0,0.6335185617208481
10.0,119.0,0.8294533342123032
10.0,120.0,1.2770707458257675
10.0,121.0,1.8356940299272537
10.0,122.0,0.16686660051345825
10.0,123.0,1.1815164536237717
10.0,124.0,1.3324673995375633
10.0,125.0,0.8462821394205093
10.0,126.0,2.0748744532465935
10.0,127.0,0.8901880532503128
10.0,128.0,0.9790009930729866
10.0,129.0,1.3801571279764175
10.0,130.0,0.9641906097531319
10.0,131.0,0.5633209645748138
10.0,132.0,1.3738400638103485
10.0,133.0,1.3232072219252586
10.0,134.0,1.2021612599492073
10.0,135.0,1.2742787674069405
10.0,136.0,1.2462045922875404
10.0,137.0,0.786161869764328
10.0,138.0,1.3165927156805992
10.0,139.0,1.071769006550312
10.0,140.0,0.8004961311817169
10.0,141.0,0.6167062968015671
10.0,142.0,1.0608657523989677
10.0,143.0,1.0251448825001717
10.0,144.0,0.9748392626643181
10.0,145.0,0.8035776391625404
10.0,146.0,0.8235204964876175
10.0,147.0,1.2152877748012543
10.0,148.0,0.9428930282592773
10.0,149.0,1.2790421843528748
10.0,150.0,1.5951752811670303
10.0,151.0,1.1707894504070282
10.0,153.0,1.2908919379115105
10.0,154.0,0.7483326867222786
10.0,155.0,0.8224261105060577
10.0,156.0,0.736992597579956
10.0,157.0,0.9976285248994827
10.0,158.0,0.6468562930822372
10.0,159.0,0.8794226869940758
10.0,160.0,0.9750231429934502
10.0,161.0,1.0247165486216545
10.0,162.0,0.799480564892292
10.0,163.0,0.7860932722687721
10.0,164.0,0.6575184017419815
10.0,165.0,1.2304894849658012
10.0,166.0,1.0984428972005844
10.0,167.0,1.2827161252498627
10.0,168.0,1.2462892681360245
10.0,169.0,1.1812380850315094
10.0,170.0,1.3443105891346931
10.0,171.0,1.1994364485144615
10.0,172.0,0.8659072518348694
10.0,173.0,1.0238292217254639
10.0,174.0,1.2889540866017342
10.0,175.0,0.5381283015012741
10.0,176.0,0.4281304180622101
10.0,177.0,1.1858988478779793
10.0,179.0,1.4290853589773178
10.0,180.0,1.4151487350463867
10.0,181.0,1.0071216523647308
10.0,182.0,1.1075381338596344
10.0,183.0,1.18798216432333
10.0,184.0,1.367462046444416
10.0,185.0,2.0634238943457603
10.0,186.0,1.0497771874070168
10.0,187.0,0.9004133567214012
10.0,188.0,0.9577857702970505
10.0,189.0,1.6248509138822556
10.0,190.0,0.33316369354724884
10.0,191.0,0.9383629634976387
10.0,192.0,1.0026657953858376
10.0,193.0,0.9242848381400108
10.0,194.0,1.4703963473439217
10.0,195.0,1.1076613143086433
10.0,196.0,1.1063594743609428
10.0,197.0,0.7720302790403366
10.0,198.0,0.9309035763144493
10.0,199.0,0.8079628124833107
10.0,200.0,2.1916723027825356
10.0,201.0,1.6949851512908936
10.0,202.0,1.4655700623989105
10.0,203.0,1.490406833589077
10.0,204.0,0.7870186120271683
10.0,205.0,0.6992567777633667
10.0,206.0,0.657776303589344
11.0,0.0,0.9037157148122787
11.0,1.0,0.5338830947875977
11.0,2.0,0.3635188788175583
11.0,3.0,1.5434517413377762
11.0,4.0,1.4126813858747482
11.0,5.0,1.2483236342668533
11.0,6.0,1.2423866540193558
11.0,7.0,0.4010315537452698
11.0,8.0,3.2235312163829803
11.0,9.0,1.885395810008049
11.0,10.0,1.528442122042179
11.0,12.0,1.5013556852936745
11.0,13.0,0.9729744046926498
11.0,14.0,2.0735750049352646
11.0,15.0,1.4506698101758957
11.0,16.0,1.3526641353964806
11.0,17.0,1.4753131568431854
11.0,18.0,0.6998963430523872
11.0,19.0,1.4901978448033333
11.0,20.0,1.6730041578412056
11.0,21.0,0.9306687265634537
11.0,22.0,1.8884857967495918
11.0,23.0,1.5055977180600166
11.0,24.0,0.8813290148973465
11.0,25.0,0.6954045072197914
11.0,27.0,0.354457825422287
11.0,28.0,0.5378460437059402
11.0,29.0,2.0750857815146446
11.0,30.0,1.0120476633310318
11.0,31.0,1.6440893113613129
11.0,32.0,1.4832069128751755
11.0,33.0,1.423580139875412
11.0,34.0,2.0990880951285362
11.0,35.0,0.6357214823365211
11.0,36.0,1.1281238794326782
11.0,37.0,0.9882437437772751
11.0,38.0,1.6649625301361084
11.0,39.0,1.5767719149589539
11.0,40.0,1.6222346276044846
11.0,41.0,1.815086953341961
11.0,42.0,1.041116178035736
11.0,43.0,1.80123683065176
11.0,45.0,0.2535582631826401
11.0,46.0,0.19881007075309753
11.0,47.0,1.8204480037093163
11.0,48.0,1.031645268201828
11.0,49.0,0.7613292634487152
11.0,50.0,0.3090875521302223
11.0,51.0,1.4088597297668457
11.0,52.0,1.4796881601214409
11.0,53.0,0.8484154492616653
11.0,54.0,0.9462570995092392
11.0,55.0,0.6271937489509583
11.0,56.0,0.800470769405365
11.0,57.0,1.6546401605010033
11.0,58.0,0.8104430586099625
11.0,59.0,2.3774782717227936
11.0,60.0,1.675172932446003
11.0,61.0,1.3250519558787346
11.0,62.0,0.49971796572208405
11.0,63.0,1.6818374171853065
11.0,64.0,1.4722118005156517
11.0,65.0,1.5044332966208458
11.0,66.0,0.738801009953022
11.0,67.0,1.252277858555317
11.0,68.0,1.3419303074479103
11.0,69.0,1.2869909778237343
11.0,70.0,1.9233580008149147
11.0,71.0,1.3406007662415504
11.0,72.0,1.1801012977957726
11.0,73.0,1.5762875005602837
11.0,74.0,1.8559847250580788
11.0,75.0,1.5752105340361595
11.0,76.0,2.088882051408291
11.0,77.0,2.01918076723814
11.0,78.0,0.24622196704149246
11.0,79.0,0.6004484444856644
11.0,80.0,1.359493725001812
11.0,81.0,1.9608811512589455
11.0,82.0,1.781156875193119
11.0,83.0,1.4879678040742874
11.0,84.0,2.12175502628088
11.0,85.0,0.49653472006320953
11.0,86.0,1.8720071762800217
11.0,87.0,2.188592590391636
11.0,88.0,2.189804270863533
11.0,89.0,1.9622163847088814
11.0,90.0,2.2122776061296463
11.0,91.0,1.2550487667322159
11.0,92.0,0.2992231249809265
11.0,93.0,1.3142995238304138
11.0,94.0,1.749301202595234
11.0,95.0,0.7898130416870117
11.0,96.0,1.4420142844319344
11.0,97.0,1.4881015792489052
11.0,98.0,1.7298028469085693
11.0,99.0,1.462588757276535
11.0,100.0,2.0820979923009872
11.0,101.0,1.0591426491737366
11.0,102.0,1.4434712007641792
11.0,103.0,1.3759755119681358
11.0,104.0,2.0072661489248276
11.0,105.0,1.11238182336092
11.0,106.0,0.34929242730140686
11.0,107.0,0.23941004276275635
11.0,108.0,0.198184996843338
11.0,109.0,0.7563582062721252
11.0,110.0,0.34696274995803833
11.0,111.0,1.1194272190332413
11.0,112.0,0.9389147609472275
11.0,113.0,1.3911574110388756
11.0,114.0,0.7672863900661469
11.0,115.0,1.2661280781030655
11.0,116.0,1.0245192646980286
11.0,117.0,1.2350209131836891
11.0,118.0,1.1606209054589272
11.0,119.0,1.7970647886395454
11.0,120.0,0.8926508501172066
11.0,121.0,0.518342986702919
11.0,122.0,1.6953087225556374
11.0,123.0,0.6628330498933792
11.0,124.0,1.5001748651266098
11.0,125.0,0.4618622437119484
11.0,126.0,0.7575234100222588
11.0,127.0,1.7041024938225746
11.0,128.0,1.5161577388644218
11.0,129.0,0.5274496078491211
11.0,130.0,2.076764836907387
11.0,131.0,1.6758951917290688
11.0,132.0,0.11526615172624588
11.0,133.0,0.9387873262166977
11.0,134.0,1.4769885316491127
11.0,135.0,0.42088813334703445
11.0,136.0,1.2519519627094269
11.0,137.0,1.644976370036602
11.0,138.0,1.3363810181617737
11.0,139.0,0.8673262670636177
11.0,140.0,1.0162279978394508
11.0,141.0,1.475520797073841
11.0,142.0,0.6396979242563248
11.0,143.0,0.8394881337881088
11.0,144.0,1.3699613586068153
11.0,145.0,1.1012440472841263
11.0,146.0,1.8238689377903938
11.0,147.0,0.39509279280900955
11.0,148.0,1.9432414695620537
11.0,149.0,1.9842927157878876
11.0,150.0,2.7077495083212852
11.0,151.0,2.283363677561283
11.0,153.0,0.556150771677494
11.0,154.0,1.5889215767383575
11.0,155.0,1.5226743891835213
11.0,156.0,1.3444771021604538
11.0,157.0,1.6881781816482544
11.0,158.0,1.7594305202364922
11.0,159.0,1.5324537754058838
11.0,160.0,1.5985133424401283
11.0,161.0,1.6777476370334625
11.0,162.0,1.5835267454385757
11.0,163.0,1.4589083641767502
11.0,164.0,1.7700926288962364
11.0,165.0,1.4441092908382416
11.0,166.0,1.4325047135353088
11.0,167.0,0.5738803148269653
11.0,168.0,0.712298721075058
11.0,169.0,0.47240227460861206
11.0,170.0,1.3614419102668762
11.0,171.0,0.1413673609495163
11.0,172.0,1.9784814789891243
11.0,173.0,0.8600537776947021
11.0,174.0,1.4934701174497604
11.0,175.0,1.6654899343848228
11.0,176.0,1.51605623960495
11.0,177.0,0.45115768164396286
11.0,179.0,0.1297319382429123
11.0,180.0,2.5277229622006416
11.0,181.0,2.1196958795189857
11.0,182.0,2.2201123610138893
11.0,183.0,0.46501435339450836
11.0,184.0,0.6444942355155945
11.0,185.0,3.1759981215000153
11.0,186.0,2.1623514145612717
11.0,187.0,1.528809554874897
11.0,188.0,1.357477806508541
11.0,189.0,0.30749987065792084
11.0,190.0,1.1642150655388832
11.0,191.0,1.4734672009944916
11.0,192.0,1.4258535206317902
11.0,193.0,1.6245331168174744
11.0,194.0,1.1416226476430893
11.0,195.0,1.4224547743797302
11.0,196.0,1.440159186720848
11.0,197.0,1.8846045061945915
11.0,198.0,1.475127473473549
11.0,199.0,1.0235198065638542
11.0,200.0,0.8743212595582008
11.0,201.0,0.7941736727952957
11.0,202.0,0.8131797164678574
11.0,203.0,0.23225951939821243
11.0,204.0,1.8995928391814232
11.0,205.0,1.7090435698628426
11.0,206.0,1.6400131732225418
12.0,0.0,1.000519037246704
12.0,1.0,0.7242505922913551
12.0,2.0,0.6598118990659714
12.0,3.0,0.2947699576616287
12.0,4.0,0.450000137090683
12.0,5.0,0.3800538182258606
12.0,6.0,0.43078096210956573
12.0,7.0,0.6595417559146881
12.0,8.0,2.7123353257775307
12.0,9.0,1.3741999194025993
12.0,10.0,1.256940022110939
12.0,11.0,1.00753054022789
12.0,13.0,1.1498688012361526
12.0,14.0,1.7142531648278236
12.0,15.0,0.23863820731639862
12.0,16.0,0.3867380917072296
12.0,17.0,0.40795114636421204
12.0,18.0,1.7074268832802773
12.0,19.0,0.49178916960954666
12.0,20.0,0.6613729596138
12.0,21.0,1.9381992667913437
12.0,22.0,0.8712691217660904
12.0,23.0,0.5396716743707657
12.0,24.0,1.1470588892698288
12.0,25.0,1.143906943500042
12.0,27.0,1.0012497007846832
12.0,28.0,0.7681213021278381
12.0,29.0,1.1012889593839645
12.0,30.0,0.6786678582429886
12.0,31.0,1.2844308167696
12.0,32.0,0.7016439437866211
12.0,33.0,0.17489835619926453
12.0,34.0,1.7626255303621292
12.0,35.0,1.6432520225644112
12.0,36.0,1.1157869547605515
12.0,37.0,1.425491750240326
12.0,38.0,0.47601963579654694
12.0,39.0,0.6977404579520226
12.0,40.0,1.2625761330127716
12.0,41.0,1.45576511323452
12.0,42.0,1.1379195004701614
12.0,43.0,1.4442019909620285
12.0,45.0,0.8209448605775833
12.0,46.0,1.2063406109809875
12.0,47.0,1.5024523437023163
12.0,48.0,0.6936109215021133
12.0,49.0,0.5633855164051056
12.0,50.0,1.3166180923581123
12.0,51.0,1.5857541263103485
12.0,52.0,1.0539623275399208
12.0,53.0,1.188482016324997
12.0,54.0,1.3716804087162018
12.0,55.0,1.6347242891788483
12.0,56.0,1.0227626338601112
12.0,57.0,0.6362726464867592
12.0,58.0,1.258945494890213
12.0,59.0,1.866282381117344
12.0,60.0,1.1183046698570251
12.0,61.0,1.3128899037837982
12.0,62.0,0.9482204020023346
12.0,63.0,1.1249691545963287
12.0,64.0,0.4984149783849716
12.0,65.0,0.5385072529315948
12.0,66.0,1.746331550180912
12.0,67.0,0.8875326961278915
12.0,68.0,0.6563006117939949
12.0,69.0,0.8612651452422142
12.0,70.0,1.616485983133316
12.0,71.0,0.757754921913147
12.0,72.0,0.9511414915323257
12.0,73.0,1.2582918405532837
12.0,74.0,0.8443535268306732
12.0,75.0,1.2572148740291595
12.0,76.0,1.745021015405655
12.0,77.0,1.6711397618055344
12.0,78.0,0.9278118163347244
12.0,79.0,0.8589586466550827
12.0,80.0,0.5461400598287582
12.0,81.0,1.6015593111515045
12.0,82.0,1.2699609845876694
12.0,83.0,1.1283093094825745
12.0,84.0,1.762433186173439
12.0,85.0,0.8286759778857231
12.0,86.0,1.5215483754873276
12.0,87.0,1.870596930384636
12.0,88.0,1.6786083802580833
12.0,89.0,1.6028945446014404
12.0,90.0,1.8526191115379333
12.0,91.0,0.3876522034406662
12.0,92.0,0.8214514702558517
12.0,93.0,0.5227262675762177
12.0,94.0,0.4441757947206497
12.0,95.0,1.1396709382534027
12.0,96.0,0.563763938844204
12.0,97.0,0.4697340652346611
12.0,98.0,0.8473805412650108
12.0,99.0,1.102930262684822
12.0,100.0,1.7316391915082932
12.0,101.0,0.6042032390832901
12.0,102.0,0.9022210091352463
12.0,103.0,0.5944125428795815
12.0,104.0,1.496070258319378
12.0,105.0,2.11991236358881
12.0,106.0,1.3568229675292969
12.0,107.0,0.88641407340765
12.0,108.0,0.9940742701292038
12.0,109.0,0.933252602815628
12.0,110.0,0.7954651862382889
12.0,111.0,1.2181884124875069
12.0,112.0,1.1158091574907303
12.0,113.0,1.0731617510318756
12.0,114.0,1.2157888263463974
12.0,115.0,1.1051604449748993
12.0,116.0,1.3525852859020233
12.0,117.0,1.0451825857162476
12.0,118.0,0.8903429210186005
12.0,119.0,0.7854335904121399
12.0,120.0,1.3411532863974571
12.0,121.0,1.525873526930809
12.0,122.0,1.3939960896968842
12.0,123.0,0.7933829724788666
12.0,124.0,0.4773242175579071
12.0,125.0,0.9103646799921989
12.0,126.0,1.7650539502501488
12.0,127.0,0.2711389735341072
12.0,128.0,0.6470079869031906
12.0,129.0,0.7043440043926239
12.0,130.0,1.7174429967999458
12.0,131.0,1.3188603520393372
12.0,132.0,0.9005493968725204
12.0,133.0,0.597418412566185
12.0,134.0,0.3470180779695511
12.0,135.0,0.5219164341688156
12.0,136.0,0.44630174338817596
12.0,137.0,1.0881081074476242
12.0,138.0,0.533822551369667
12.0,139.0,0.6693825200200081
12.0,140.0,1.003891073167324
12.0,141.0,0.9186525344848633
12.0,142.0,1.0882003605365753
12.0,143.0,1.2285398244857788
12.0,144.0,0.11969608068466187
12.0,145.0,1.0069725811481476
12.0,146.0,1.267000675201416
12.0,147.0,0.8356279358267784
12.0,148.0,1.3863732069730759
12.0,149.0,1.6246342211961746
12.0,150.0,2.3897538483142853
12.0,151.0,1.777840219438076
12.0,153.0,0.8112642616033554
12.0,154.0,0.37703345715999603
12.0,155.0,0.5464214980602264
12.0,156.0,0.9848186075687408
12.0,157.0,0.3803308382630348
12.0,158.0,1.4414348602294922
12.0,159.0,0.5603928864002228
12.0,160.0,0.3261058032512665
12.0,161.0,0.2777140736579895
12.0,162.0,0.15056322515010834
12.0,163.0,0.45410026609897614
12.0,164.0,1.4520969688892365
12.0,165.0,0.375346302986145
12.0,166.0,0.2432997152209282
12.0,167.0,1.0223827511072159
12.0,168.0,1.0797997266054153
12.0,169.0,0.9209047108888626
12.0,170.0,0.4891674071550369
12.0,171.0,1.004378855228424
12.0,172.0,1.6604858189821243
12.0,173.0,1.1461551561951637
12.0,174.0,0.7018968611955643
12.0,175.0,0.6802114695310593
12.0,176.0,1.156397745013237
12.0,177.0,0.7062711715698242
12.0,179.0,1.0783870816230774
12.0,180.0,2.2097273021936417
12.0,181.0,1.785891905426979
12.0,182.0,1.8836497962474823
12.0,183.0,0.7082799896597862
12.0,184.0,0.8877598717808723
12.0,185.0,2.6648022308945656
12.0,186.0,1.651155523955822
12.0,187.0,0.25149601697921753
12.0,188.0,0.4160873293876648
12.0,189.0,1.3150304108858109
12.0,190.0,0.7384892329573631
12.0,191.0,0.5944836586713791
12.0,192.0,0.2903381884098053
12.0,193.0,0.39852068573236465
12.0,194.0,1.318517044186592
12.0,195.0,0.4659491628408432
12.0,196.0,0.2512162923812866
12.0,197.0,1.5407434701919556
12.0,198.0,0.5989105701446533
12.0,199.0,1.0113577544689178
12.0,200.0,1.8818517997860909
12.0,201.0,1.0244489312171936
12.0,202.0,1.1451468616724014
12.0,203.0,1.010779157280922
12.0,204.0,1.5631302744150162
12.0,205.0,0.760444276034832
12.0,206.0,0.31313328444957733
13.0,0.0,0.2609359323978424
13.0,1.0,0.644809328019619
13.0,2.0,0.7462038025259972
13.0,3.0,1.096651405096054
13.0,4.0,0.828557051718235
13.0,5.0,1.059543564915657
13.0,6.0,0.9637538567185402
13.0,7.0,0.7459336593747139
13.0,8.0,2.3296805918216705
13.0,9.0,0.9915451854467392
13.0,10.0,0.6345914974808693
13.0,11.0,0.8345922976732254
13.0,12.0,0.8018814474344254
13.0,14.0,1.1797243803739548
13.0,15.0,1.040519654750824
13.0,16.0,0.9494180828332901
13.0,17.0,1.1155427992343903
13.0,18.0,1.5344886407256126
13.0,19.0,0.5963472202420235
13.0,20.0,0.7791535332798958
13.0,21.0,1.765261024236679
13.0,22.0,0.994635172188282
13.0,23.0,1.1023516654968262
13.0,24.0,0.618418350815773
13.0,25.0,0.597065657377243
13.0,27.0,0.694166287779808
13.0,28.0,0.7897308021783829
13.0,29.0,1.6718397289514542
13.0,30.0,0.9137088134884834
13.0,31.0,0.750238686800003
13.0,32.0,0.5893562883138657
13.0,33.0,0.9767798036336899
13.0,34.0,1.2052374705672264
13.0,35.0,1.4703137800097466
13.0,36.0,0.2342732548713684
13.0,37.0,0.3854033052921295
13.0,38.0,1.2779010832309723
13.0,39.0,0.756593868136406
13.0,40.0,0.7283840030431747
13.0,41.0,0.9212363287806511
13.0,42.0,0.39833639562129974
13.0,43.0,0.9073862060904503
13.0,45.0,0.9073367640376091
13.0,46.0,1.033402368426323
13.0,47.0,0.9265973791480064
13.0,48.0,0.9333064183592796
13.0,49.0,0.9555804952979088
13.0,50.0,1.1436798498034477
13.0,51.0,1.6388060376048088
13.0,52.0,0.5863024592399597
13.0,53.0,0.3142196536064148
13.0,54.0,0.3255120515823364
13.0,55.0,1.4617860466241837
13.0,56.0,0.7021319195628166
13.0,57.0,0.7704431265592575
13.0,58.0,0.2842582017183304
13.0,59.0,1.4836276471614838
13.0,60.0,0.7817872315645218
13.0,61.0,0.4316662549972534
13.0,62.0,0.5546705722808838
13.0,63.0,0.7884517163038254
13.0,64.0,1.0689657479524612
13.0,65.0,1.1011872440576553
13.0,66.0,1.5733933076262474
13.0,67.0,0.35889215767383575
13.0,68.0,0.4480796828866005
13.0,69.0,0.3936052769422531
13.0,70.0,1.0295073762536049
13.0,71.0,0.44675014168024063
13.0,72.0,0.2867155969142914
13.0,73.0,0.6824368759989738
13.0,74.0,0.962134100496769
13.0,75.0,0.6813599094748497
13.0,76.0,1.195031426846981
13.0,77.0,1.1253301426768303
13.0,78.0,0.7044771760702133
13.0,79.0,0.8969746306538582
13.0,80.0,0.8459111750125885
13.0,81.0,1.0670305266976357
13.0,82.0,0.8873062506318092
13.0,83.0,0.5941171795129776
13.0,84.0,1.2279044017195702
13.0,85.0,0.6423332244157791
13.0,86.0,0.9781565517187119
13.0,87.0,1.294741965830326
13.0,88.0,1.2959536463022232
13.0,89.0,1.0683657601475716
13.0,90.0,1.3184269815683365
13.0,91.0,0.9308333843946457
13.0,92.0,0.6512212753295898
13.0,93.0,1.0565217584371567
13.0,94.0,0.8554505780339241
13.0,95.0,0.2703055664896965
13.0,96.0,0.5481636598706245
13.0,97.0,0.8643298298120499
13.0,98.0,0.8795091062784195
13.0,99.0,0.5687381327152252
13.0,100.0,1.1882473677396774
13.0,101.0,0.9608037993311882
13.0,102.0,0.5496205762028694
13.0,103.0,0.482124887406826
13.0,104.0,1.1134155243635178
13.0,105.0,1.9469741210341454
13.0,106.0,1.1838847249746323
13.0,107.0,0.6976652517914772
13.0,108.0,0.8572906106710434
13.0,109.0,0.9863045141100883
13.0,110.0,0.6882472187280655
13.0,111.0,0.14645281434059143
13.0,112.0,0.4527772217988968
13.0,113.0,0.49730678647756577
13.0,114.0,0.2553934082388878
13.0,115.0,0.4820527285337448
13.0,116.0,0.4383716285228729
13.0,117.0,0.3411702886223793
13.0,118.0,0.267235204577446
13.0,119.0,0.9032141640782356
13.0,120.0,0.7943120002746582
13.0,121.0,1.3529352843761444
13.0,122.0,0.8014580979943275
13.0,123.0,0.6987577080726624
13.0,124.0,1.2215420678257942
13.0,125.0,0.3635233938694
13.0,126.0,1.5921157076954842
13.0,127.0,0.9639488831162453
13.0,128.0,0.6936606094241142
13.0,129.0,0.7573959156870842
13.0,130.0,1.182914212346077
13.0,131.0,0.7820445671677589
13.0,132.0,0.5735213607549667
13.0,133.0,0.8404484763741493
13.0,134.0,1.0737424790859222
13.0,135.0,0.6083083376288414
13.0,136.0,0.9758441671729088
13.0,137.0,0.7515906691551208
13.0,138.0,1.0462322905659676
13.0,139.0,0.405798576772213
13.0,140.0,0.12237737327814102
13.0,141.0,0.5821350961923599
13.0,142.0,0.38274699449539185
13.0,143.0,0.699899286031723
13.0,144.0,0.9215775281190872
13.0,145.0,0.4783320426940918
13.0,146.0,0.9304832369089127
13.0,147.0,0.5720439925789833
13.0,148.0,1.0498557686805725
13.0,149.0,1.0904420912265778
13.0,150.0,1.8138988837599754
13.0,151.0,1.3895130529999733
13.0,153.0,0.6249215081334114
13.0,154.0,0.6950709521770477
13.0,155.0,0.8961869403719902
13.0,156.0,0.450626477599144
13.0,157.0,0.8392980173230171
13.0,158.0,0.8655798956751823
13.0,159.0,0.8261609524488449
13.0,160.0,0.7046627178788185
13.0,161.0,0.9714548140764236
13.0,162.0,0.8507304787635803
13.0,163.0,0.7328315377235413
13.0,164.0,0.8762420043349266
13.0,165.0,1.1467458754777908
13.0,166.0,1.0451811626553535
13.0,167.0,0.6045973673462868
13.0,168.0,0.4459705650806427
13.0,169.0,0.5031193271279335
13.0,170.0,1.215891808271408
13.0,171.0,0.8156300336122513
13.0,172.0,1.0846308544278145
13.0,173.0,0.5410704761743546
13.0,174.0,1.2356923520565033
13.0,175.0,0.771639309823513
13.0,176.0,0.6222056150436401
13.0,177.0,0.5199284180998802
13.0,179.0,0.628766655921936
13.0,180.0,1.6338723376393318
13.0,181.0,1.225845254957676
13.0,182.0,1.3262617364525795
13.0,183.0,0.5220117345452309
13.0,184.0,0.701491616666317
13.0,185.0,2.2821474969387054
13.0,186.0,1.2685007899999619
13.0,187.0,0.9516632705926895
13.0,188.0,0.9908526763319969
13.0,189.0,1.1420921683311462
13.0,190.0,0.27082936465740204
13.0,191.0,0.8851012289524078
13.0,192.0,1.0539157092571259
13.0,193.0,0.9980456680059433
13.0,194.0,0.6554851084947586
13.0,195.0,0.8445060774683952
13.0,196.0,1.053097739815712
13.0,197.0,0.9907538816332817
13.0,198.0,0.654949426651001
13.0,199.0,0.13013410568237305
13.0,200.0,1.7089135572314262
13.0,201.0,1.0460584312677383
13.0,202.0,0.6652513593435287
13.0,203.0,0.7312942370772362
13.0,204.0,1.0057422146201134
13.0,205.0,0.8151929453015327
13.0,206.0,1.0133005380630493
14.0,0.0,1.31291101872921
14.0,1.0,1.8799960985779762
14.0,2.0,1.9813905730843544
14.0,3.0,1.7919606566429138
14.0,4.0,1.844961330294609
14.0,5.0,2.0750686153769493
14.0,6.0,1.9801581352949142
14.0,7.0,1.9811204299330711
14.0,8.0,1.6650718599557877
14.0,9.0,0.5234020873904228
14.0,10.0,1.2508754134178162
14.0,11.0,1.886567384004593
14.0,12.0,1.6950147971510887
14.0,13.0,1.532373495399952
14.0,15.0,1.9336530044674873
14.0,16.0,1.9658223614096642
14.0,17.0,2.010591708123684
14.0,18.0,2.58646372705698
14.0,19.0,1.6127514988183975
14.0,20.0,1.3781620636582375
14.0,21.0,2.8172361105680466
14.0,22.0,1.5504951924085617
14.0,23.0,2.1187559440732002
14.0,24.0,1.5128802880644798
14.0,25.0,1.6490407437086105
14.0,27.0,1.7461413741111755
14.0,28.0,2.0078738629817963
14.0,29.0,2.688244007527828
14.0,30.0,1.965683899819851
14.0,31.0,1.6871412992477417
14.0,32.0,1.6057605668902397
14.0,33.0,1.8699131533503532
14.0,34.0,0.6584713757038116
14.0,35.0,2.522288866341114
14.0,36.0,1.4816083535552025
14.0,37.0,1.7378837317228317
14.0,38.0,2.1710344329476357
14.0,39.0,1.7567716538906097
14.0,40.0,1.7447882816195488
14.0,41.0,0.3352643996477127
14.0,42.0,1.4503114819526672
14.0,43.0,0.5862566977739334
14.0,45.0,1.8808436915278435
14.0,46.0,2.0853774547576904
14.0,47.0,1.2984687834978104
14.0,48.0,1.9852815046906471
14.0,49.0,2.190767265856266
14.0,50.0,2.195654936134815
14.0,51.0,2.8307835906744003
14.0,52.0,0.7848164737224579
14.0,53.0,1.698347233235836
14.0,54.0,1.6840723901987076
14.0,55.0,2.513761132955551
14.0,56.0,1.7541070058941841
14.0,57.0,1.6991285160183907
14.0,58.0,1.6683857813477516
14.0,59.0,0.8190189152956009
14.0,60.0,0.622247725725174
14.0,61.0,1.6787113025784492
14.0,62.0,1.6066456586122513
14.0,63.0,0.6289900690317154
14.0,64.0,2.0853700265288353
14.0,65.0,2.1175915226340294
14.0,66.0,2.625368393957615
14.0,67.0,1.2533540949225426
14.0,68.0,1.4644839614629745
14.0,69.0,0.9588050991296768
14.0,70.0,1.3911237567663193
14.0,71.0,1.4631544202566147
14.0,72.0,1.226393237709999
14.0,73.0,1.032929614186287
14.0,74.0,1.5611426308751106
14.0,75.0,0.9856377691030502
14.0,76.0,0.5825245231389999
14.0,77.0,0.34488531947135925
14.0,78.0,1.8851616382598877
14.0,79.0,2.1151176914572716
14.0,80.0,1.845065325498581
14.0,81.0,0.4569873958826065
14.0,82.0,0.41916315257549286
14.0,83.0,1.6105214580893517
14.0,84.0,0.3955084830522537
14.0,85.0,1.8632334768772125
14.0,86.0,0.41275906562805176
14.0,87.0,0.7305842563509941
14.0,88.0,0.6501293778419495
14.0,89.0,0.23596984148025513
14.0,90.0,2.3348312601447105
14.0,91.0,1.9472376629710197
14.0,92.0,1.7031963616609573
14.0,93.0,2.055675908923149
14.0,94.0,1.7435767650604248
